model,lookback,future,pos,val,temp,mse_T,mse_L,mae_T,mae_L,rmse_T,rmse_L,mape_T,mape_L,R2_T,R2_L,mspe,rse,data_type
Transformer,504,1,False,False,True,0.00204129,0.00138747,0.03522906,0.02823181,0.04518059,0.03724876,0.01482481,0.01247734,0.97931959,0.98598535,0.00034865,0.14380684,original
Transformer,504,12,False,False,True,0.00669477,0.03265818,0.0611928,0.14981897,0.08182157,0.18071573,0.02659723,0.07144356,0.93078401,0.66481375,0.00126132,0.26251578,original
Transformer,504,24,False,False,True,0.01858534,0.48327413,0.10794108,0.63731573,0.13632806,0.69517921,0.04739949,0.29768869,0.80400107,-4.04268979,0.00360144,0.44100234,original
Transformer,504,96,False,False,True,0.0718604,0.66039605,0.21463224,0.76200596,0.2680679,0.81264756,0.09687667,0.35323572,0.21778855,-6.13834404,0.0155261,0.88090342,original
Transformer,504,192,False,False,True,0.1618834,0.8408512,0.34427655,0.87081415,0.40234736,0.91697939,0.15655363,0.40197091,-0.82536501,-8.3799814,0.03552224,1.34140205,original
Transformer,504,336,False,False,True,0.34709698,0.72884835,0.52830404,0.80562941,0.58914936,0.85372616,0.24237913,0.3732293,-3.13045398,-7.39154204,0.0774731,1.99636018,original
Transformer,672,1,False,False,True,0.00219974,0.20609197,0.03871571,0.40961405,0.04690139,0.45397353,0.01695087,0.19377409,0.97404876,-1.43135145,0.00041668,0.16109386,original
Transformer,672,12,False,False,True,0.01174545,0.02242222,0.08830812,0.12520413,0.10837642,0.14974052,0.0386305,0.05983212,0.86078505,0.73486621,0.00224183,0.3730509,original
Transformer,672,24,False,False,True,0.02159546,0.51198808,0.12208568,0.66505909,0.14695393,0.71553342,0.05437789,0.3115181,0.74316528,-5.06905236,0.00436146,0.50654125,original
Transformer,672,96,False,False,True,0.13061811,0.74374393,0.3149403,0.81880233,0.36141127,0.86240589,0.14428727,0.38064956,-0.5869212,-7.99602207,0.02867546,1.25694835,original
Transformer,672,192,False,False,True,0.21713875,0.88055931,0.41157025,0.8972857,0.46598148,0.93838122,0.190164,0.416264,-1.71027534,-9.86225867,0.0489993,1.63659,original
Transformer,672,336,False,False,True,0.83705342,0.82466357,0.83829004,0.86624363,0.91490626,0.90810989,0.38806421,0.40288435,-9.70755891,-9.35110958,0.18835364,3.23007894,original
Transformer,720,1,False,False,True,0.00164949,0.00231349,0.03303034,0.03879273,0.04061397,0.04809874,0.0144814,0.01803612,0.98008627,0.97211154,0.00031494,0.14111601,original
Transformer,720,12,False,False,True,0.01023141,0.00575089,0.08067296,0.05824097,0.10115045,0.07583461,0.03540735,0.02678387,0.8760296,0.93041619,0.00194934,0.3519946,original
Transformer,720,24,False,False,True,0.02467761,0.52678437,0.13159427,0.67770494,0.15709108,0.72579913,0.05874466,0.31758726,0.69955485,-5.40415348,0.004972,0.54784572,original
Transformer,720,96,False,False,True,0.11579406,0.77644947,0.29526371,0.83885029,0.34028527,0.8811637,0.13529415,0.39043347,-0.43829434,-8.6268003,0.02556564,1.19738972,original
Transformer,720,192,False,False,True,0.15117897,0.90739084,0.3297632,0.91343496,0.3888174,0.95257065,0.15262227,0.42422912,-0.91913047,-10.43843476,0.03429858,1.37814176,original
Transformer,6,1,False,True,False,0.00245463,0.00821274,0.03467996,0.07146617,0.04954425,0.09062414,0.01311678,0.0295617,0.99032595,0.96756802,0.00031573,0.09835672,original
Transformer,6,12,False,True,False,0.00883139,0.01330631,0.07136745,0.0866018,0.09397547,0.11535299,0.02918419,0.03528769,0.96475414,0.94691665,0.00146714,0.18756303,original
Transformer,6,24,False,True,False,0.0113718,0.10846459,0.07920083,0.29058859,0.10663865,0.32933962,0.03302947,0.12815917,0.95392715,0.56254196,0.00201652,0.21405381,original
Transformer,6,96,False,True,False,0.03495124,0.54684619,0.1417719,0.68088987,0.18695252,0.7394905,0.05957236,0.30772866,0.84387198,-1.37825517,0.00644505,0.38902575,original
Transformer,6,192,False,True,False,0.06491746,0.73836884,0.20191738,0.79063663,0.25478905,0.85928391,0.08672272,0.35940881,0.67627168,-2.49856825,0.012703,0.55305016,original
Transformer,6,336,False,True,False,0.18884189,0.60877303,0.36086088,0.71765504,0.43455943,0.78023909,0.15900356,0.32574397,-0.10468519,-2.18853436,0.03891528,0.99256605,original
Transformer,6,720,False,True,False,0.42920959,0.79803805,0.56443852,0.83524094,0.65514088,0.89332975,0.25235778,0.37910322,-2.96793433,-4.17764338,0.09224711,1.6628567,original
Transformer,12,1,False,True,False,0.00246703,0.13051149,0.03652423,0.3099002,0.0496692,0.36126374,0.01411738,0.13297003,0.99016211,0.478729,0.00033746,0.09918611,original
Transformer,12,12,False,True,False,0.0061113,0.02475459,0.05561221,0.12993193,0.07817479,0.15733591,0.02296361,0.05685505,0.97531238,0.90014475,0.001039,0.15691584,original
Transformer,12,24,False,True,False,0.01207987,0.52218193,0.08306327,0.66219442,0.10990845,0.72262156,0.03454135,0.29831083,0.95053187,-1.13014352,0.00211911,0.22190216,original
Transformer,12,96,False,True,False,0.03837707,0.70754391,0.14938012,0.77316769,0.19590065,0.84115629,0.06332804,0.35087037,0.82623742,-2.11824596,0.00722599,0.41045836,original
Transformer,12,192,False,True,False,0.10223003,0.84005547,0.26018733,0.84182564,0.31973431,0.9165454,0.11389807,0.38323533,0.48828023,-3.02597828,0.02106748,0.69817686,original
Transformer,12,336,False,True,False,0.13563386,0.59496045,0.29958913,0.70571524,0.36828503,0.77133679,0.13045819,0.31845915,0.20503584,-2.15056404,0.02678367,0.84606493,original
Transformer,12,720,False,True,False,0.36166376,1.05419558,0.5132556,0.96276798,0.60138488,1.02674027,0.22847249,0.43843761,-2.34184065,-5.90882885,0.07636013,1.53490651,original
Transformer,24,1,False,True,False,0.00201486,0.18696228,0.03136417,0.3787292,0.04488722,0.43239135,0.01201948,0.16568193,0.99177794,0.23621198,0.00026975,0.09067556,original
Transformer,24,12,False,True,False,0.00566287,0.03149734,0.05298462,0.14663358,0.07525204,0.17747491,0.02172368,0.06635226,0.97657999,0.86997769,0.00094821,0.15283532,original
Transformer,24,24,False,True,False,0.01115619,0.53074296,0.07839455,0.66763104,0.10562288,0.72852108,0.03285829,0.30153866,0.95317081,-1.2169827,0.00199271,0.21583006,original
Transformer,24,96,False,True,False,0.04285375,0.6555349,0.1573692,0.74373896,0.20701148,0.8096511,0.06747533,0.33782471,0.80016498,-1.96652888,0.00839658,0.43972307,original
Transformer,24,192,False,True,False,0.10655917,0.79426294,0.26053715,0.81863647,0.32643402,0.89121431,0.11324032,0.37292537,0.44616712,-2.89382124,0.02162164,0.72129536,original
Transformer,24,336,False,True,False,0.33095986,0.79271238,0.50435454,0.82046635,0.5752911,0.89034397,0.22176047,0.37410929,-0.96327563,-3.29016949,0.06766207,1.33684051,original
Transformer,24,720,False,True,False,0.21805535,1.02724364,0.38820174,0.95063233,0.46696398,1.01353028,0.17266019,0.433397,-1.04292504,-5.86844729,0.04629194,1.20503128,original
Transformer,48,1,False,True,False,0.00216732,0.18413771,0.03322934,0.3790108,0.04655454,0.42911271,0.01322988,0.16730661,0.99070576,0.20987395,0.00032534,0.09640663,original
Transformer,48,12,False,True,False,0.00572876,0.00956998,0.05377894,0.07130326,0.0756886,0.09782626,0.02216667,0.02889363,0.97504517,0.95841928,0.00097471,0.1577238,original
Transformer,48,24,False,True,False,0.01178945,0.3929334,0.08134521,0.57353869,0.10857923,0.626844,0.0341127,0.25949348,0.94778024,-0.7303256,0.00211929,0.22780304,original
Transformer,48,96,False,True,False,0.03746113,0.61886154,0.14723156,0.72161694,0.19354878,0.78667753,0.06259367,0.32856813,0.81655511,-1.94936142,0.00712644,0.42219839,original
Transformer,48,192,False,True,False,0.11008722,0.74399344,0.26024684,0.79285466,0.33179393,0.86255055,0.11350732,0.36162912,0.40176995,-2.81522522,0.02221834,0.75045675,original
Transformer,48,336,False,True,False,0.28953788,0.78214833,0.46529627,0.81753233,0.53808725,0.8843915,0.20293015,0.37279829,-0.78711819,-3.41761814,0.05720798,1.27874351,original
Transformer,48,720,False,True,False,0.42592064,1.14633696,0.56076354,1.01093743,0.65262598,1.07067126,0.24977997,0.46018062,-3.14618173,-6.97304206,0.09039576,1.72101951,original
Transformer,72,1,False,True,False,0.00224946,0.1910074,0.03462565,0.38929649,0.04742843,0.43704394,0.01340006,0.17340988,0.98979949,0.13319368,0.00029715,0.10099757,original
Transformer,72,12,False,True,False,0.00513395,0.00783921,0.05150681,0.06665373,0.07165156,0.08853929,0.02145774,0.02796367,0.9762501,0.96387869,0.00089544,0.1537735,original
Transformer,72,24,False,True,False,0.01051478,0.45748052,0.07476607,0.61706175,0.1025416,0.67637306,0.03142797,0.28035841,0.95037779,-1.14182649,0.00189957,0.22187048,original
Transformer,72,96,False,True,False,0.03715247,0.67961479,0.14466259,0.75693319,0.19274977,0.82438753,0.06144927,0.34549568,0.80887981,-2.40066438,0.00706741,0.43104246,original
Transformer,72,192,False,True,False,0.08535042,0.76056086,0.23332831,0.8023808,0.29214793,0.87210141,0.10138323,0.36637843,0.52086453,-3.07263299,0.01707612,0.67568189,original
Transformer,72,336,False,True,False,0.18979706,0.69503172,0.36498722,0.7679693,0.43565705,0.83368562,0.16106765,0.3505437,-0.21045735,-3.0897492,0.03880728,1.052953,original
Transformer,72,720,False,True,False,0.36524415,1.14077406,0.51794052,1.00871574,0.60435432,1.06807025,0.23215567,0.45961675,-2.58812886,-7.24144478,0.07852648,1.61423302,original
Transformer,96,1,False,True,False,0.00161127,0.20125283,0.03044593,0.4031057,0.04014061,0.44861211,0.01222434,0.18117948,0.99220741,0.02667938,0.00024224,0.08827566,original
Transformer,96,12,False,True,False,0.00622376,0.01904821,0.05741667,0.11495414,0.07889082,0.13801525,0.02404569,0.05176993,0.96955086,0.90697179,0.00111061,0.17427653,original
Transformer,96,24,False,True,False,0.01271932,0.45328253,0.08472828,0.61332351,0.11277998,0.6732626,0.03642817,0.27950292,0.93699205,-1.23562587,0.00244425,0.25042725,original
Transformer,96,96,False,True,False,0.06073302,0.64075285,0.19177899,0.7344479,0.24644071,0.8004704,0.08281699,0.33565198,0.67685424,-2.33922846,0.01196823,0.56258434,original
Transformer,96,192,False,True,False,0.07742076,0.68390611,0.22490342,0.76020619,0.27824587,0.82698616,0.09846246,0.34759778,0.54986472,-2.80942644,0.01585077,0.65667737,original
Transformer,96,336,False,True,False,0.26106104,0.77173339,0.43850839,0.81172538,0.51094133,0.87848358,0.19590703,0.3712093,-0.7464298,-3.7218831,0.05554502,1.26090217,original
Transformer,96,720,False,True,False,0.21449317,0.78819093,0.39064059,0.82719859,0.46313408,0.88780117,0.17491578,0.37858011,-1.11219269,-4.90231882,0.04658149,1.26217151,original
Transformer,120,1,False,True,False,0.00165245,0.16402679,0.03096472,0.35800727,0.0406503,0.4050022,0.01243209,0.16042564,0.99167742,0.1737797,0.00025102,0.0912282,original
Transformer,120,12,False,True,False,0.0061914,0.02425327,0.05806195,0.13031294,0.07868548,0.1557346,0.02439429,0.0594855,0.96848957,0.87683726,0.00110885,0.17732412,original
Transformer,120,24,False,True,False,0.01226696,0.4381433,0.08333434,0.60200577,0.11075632,0.66192394,0.03521547,0.2748855,0.93680708,-1.24663998,0.002223,0.25083905,original
Transformer,120,96,False,True,False,0.0462983,0.64724483,0.16507103,0.73896376,0.2151704,0.80451528,0.07084568,0.33812395,0.74564421,-2.49636155,0.00890784,0.49945393,original
Transformer,120,192,False,True,False,0.10468385,0.71486429,0.25593701,0.77804694,0.32354882,0.84549647,0.11155931,0.35612121,0.36715468,-3.13250436,0.02106615,0.77636504,original
Transformer,120,336,False,True,False,0.20093201,0.81790846,0.37586728,0.83934004,0.44825441,0.90438291,0.16620864,0.38376555,-0.40670011,-4.20195802,0.04110602,1.12915683,original
Transformer,120,720,False,True,False,0.44381416,0.34324384,0.58092928,0.50705778,0.66619378,0.58587016,0.26306915,0.23560672,-3.58390282,-1.66040353,0.09804425,1.85088992,original
Transformer,144,1,False,True,False,0.00141264,0.16809693,0.02857694,0.36425806,0.03758515,0.40999626,0.01168451,0.16429163,0.99259755,0.11915249,0.00022545,0.08603746,original
Transformer,144,12,False,True,False,0.00609335,0.00754933,0.05752925,0.06544822,0.07805991,0.08688688,0.02419638,0.02753638,0.96769785,0.96006457,0.0010893,0.17952445,original
Transformer,144,24,False,True,False,0.01046271,0.44835895,0.07550436,0.60954854,0.10228737,0.66959611,0.03201033,0.27897443,0.94392219,-1.39281339,0.00191022,0.23628174,original
Transformer,144,96,False,True,False,0.07311534,0.67000567,0.21762259,0.75298008,0.2703985,0.81853874,0.09548643,0.34489985,0.5851042,-2.7538419,0.01486454,0.63959122,original
Transformer,144,192,False,True,False,0.08891325,0.74405047,0.24093378,0.79565024,0.29818326,0.8625836,0.105402,0.36438602,0.44399638,-3.4652783,0.01784695,0.72962236,original
Transformer,144,336,False,True,False,0.26235652,0.76272655,0.44300917,0.810145,0.51220751,0.87334217,0.1960987,0.37090644,-0.89377589,-4.0486796,0.05370987,1.3177439,original
Transformer,144,720,False,True,False,0.65435028,1.11357318,0.73238587,0.99504875,0.80891919,1.05525977,0.32757831,0.45485641,-5.82439463,-7.92708875,0.13897853,2.29015875,original
Transformer,168,1,False,True,False,0.00106163,0.17798959,0.0242916,0.3764682,0.03258261,0.42188813,0.01018714,0.17070985,0.99423899,0.03354776,0.00018531,0.07590131,original
Transformer,168,12,False,True,False,0.00645729,0.01021086,0.06153975,0.08127212,0.08035726,0.10104879,0.02608198,0.03552979,0.96472563,0.94425626,0.00116845,0.18772253,original
Transformer,168,24,False,True,False,0.01448284,0.45402713,0.09402771,0.6139632,0.12034468,0.67381535,0.04019174,0.28140064,0.92014187,-1.4960704,0.0026859,0.28216875,original
Transformer,168,96,False,True,False,0.04181513,0.68176205,0.15768953,0.76046587,0.20448749,0.82568884,0.06843551,0.34864001,0.75195585,-2.96175577,0.00830738,0.49281663,original
Transformer,168,192,False,True,False,0.10982774,0.78928675,0.2726495,0.82111854,0.33140269,0.88841812,0.1195453,0.37628154,0.28833525,-3.920361,0.02210688,0.82700861,original
Transformer,168,336,False,True,False,0.23454711,0.82629476,0.41449878,0.84805107,0.48430064,0.90900757,0.18352377,0.3880013,-0.76475679,-4.69983443,0.048054,1.26714778,original
Transformer,168,720,False,True,False,0.55173302,0.39224391,0.65926284,0.54838896,0.7427873,0.62629379,0.29438311,0.25559472,-4.86778296,-2.24928211,0.11692692,2.12429643,original
Transformer,192,1,False,True,False,0.00091147,0.19239208,0.0221416,0.39297918,0.03019048,0.43862521,0.00953448,0.1789271,0.99490554,-0.07533837,0.00017372,0.07137548,original
Transformer,192,12,False,True,False,0.00655925,0.02204759,0.06105037,0.1234672,0.08098922,0.14848432,0.02579429,0.05664358,0.96296686,0.87571363,0.00117351,0.19224401,original
Transformer,192,24,False,True,False,0.01035656,0.43718904,0.0740161,0.60063319,0.10176717,0.66120272,0.03149909,0.27577488,0.94075537,-1.48748666,0.00189025,0.24274363,original
Transformer,192,96,False,True,False,0.04157821,0.69605102,0.15556711,0.76966667,0.20390737,0.83429672,0.06593204,0.35317187,0.74331631,-3.2011784,0.00762056,0.50095189,original
Transformer,192,192,False,True,False,0.09107479,0.76661261,0.24405697,0.81110218,0.30178601,0.87556417,0.10690904,0.37189983,0.38575486,-3.96604148,0.01820264,0.7680831,original
Transformer,192,336,False,True,False,0.24577399,0.77542478,0.42724469,0.82114074,0.49575597,0.88058207,0.18824013,0.37617216,-0.98260563,-4.58797007,0.04950333,1.32762384,original
Transformer,192,720,False,True,False,0.35619181,0.4618486,0.51501006,0.60363904,0.59681809,0.67959444,0.23172894,0.28112891,-2.85286696,-2.95233955,0.07693881,1.73863328,original
Transformer,336,1,False,True,False,0.0028469,0.1654295,0.04241065,0.35959277,0.05335631,0.40673025,0.01732099,0.16662289,0.97970381,-0.17868986,0.00044847,0.14246468,original
Transformer,336,12,False,True,False,0.00555238,0.00660671,0.05413069,0.06203812,0.0745143,0.08128167,0.02313917,0.02742824,0.95991001,0.95241399,0.0010155,0.20000887,original
Transformer,336,24,False,True,False,0.01174351,0.4596226,0.08135053,0.61793973,0.10836746,0.67795472,0.03530764,0.28631817,0.91446047,-2.33592996,0.00224683,0.29196498,original
Transformer,336,96,False,True,False,0.04281736,0.63697099,0.15687405,0.7402593,0.20692356,0.79810462,0.06874055,0.34134015,0.66770292,-3.84739624,0.00860349,0.57050061,original
Transformer,336,192,False,True,False,0.15818928,0.84831467,0.33462831,0.86648466,0.39773017,0.92104,0.14808327,0.39784694,-0.40230025,-6.10379946,0.0322198,1.14970791,original
Transformer,336,336,False,True,False,0.3866806,0.79667032,0.53440392,0.84387432,0.62183648,0.8925639,0.24175394,0.38738457,-2.9914473,-6.37711648,0.08401041,1.89216983,original
Transformer,336,720,False,True,False,0.49783081,0.99139495,0.63575166,0.94448763,0.70557123,0.99568818,0.29047289,0.43535593,-5.02246143,-9.15605564,0.11100424,2.2581017,original
Transformer,504,1,False,True,False,0.00185159,0.00138747,0.03327,0.02823181,0.04303005,0.03724876,0.01399085,0.01247734,0.98124145,0.98598535,0.0003151,0.13696186,original
Transformer,504,12,False,True,False,0.00669477,0.03265818,0.06119278,0.14981897,0.08182155,0.18071573,0.02659721,0.07144356,0.93078405,0.66481375,0.00126132,0.26251572,original
Transformer,504,24,False,True,False,0.01858534,0.48327413,0.10794111,0.63731573,0.13632807,0.69517921,0.0473995,0.29768869,0.804001,-4.04268979,0.00360145,0.44100243,original
Transformer,504,96,False,True,False,0.07186092,0.66039605,0.21463358,0.76200596,0.26806888,0.81264756,0.09687717,0.35323572,0.21778257,-6.13834404,0.01552628,0.88090658,original
Transformer,504,192,False,True,False,0.1618834,0.8408512,0.34427655,0.87081415,0.40234736,0.91697939,0.15655363,0.40197091,-0.82536494,-8.3799814,0.03552224,1.34140205,original
Transformer,504,336,False,True,False,0.34709823,0.72884835,0.52830511,0.80562941,0.58915043,0.85372616,0.24237964,0.3732293,-3.1304682,-7.39154204,0.07747336,1.99636376,original
Transformer,672,1,False,True,False,0.00219765,0.20609197,0.03869066,0.40961405,0.04687907,0.45397353,0.01693966,0.19377409,0.97407345,-1.43135145,0.00041626,0.16101722,original
